Experiment,Year,Date,Geographic.Location,Accession,Species,Plot.ID,Plant.Number,Plant.Age,Test.Type,Load.Cell.Height..m.,Operator,Raw.Data.Label,Raw.Slope.IMU..N.m...Calculated.from.Load.and.Unload.,Flexural.Rigidity..EI....IMU,PusherName,Additional.Notes,Publication.s.,TimeOfTesting
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1020,2,,A,0.54,JR,1020_2_08_25_2021_13_48.xls,1192.1854,62.5754273,,Week6,NA,1:48 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,2,,A,0.54,sas,1020_2_09_28_2021_11_13.xls,1338.303,70.2448479,,FinalTesting,NA,11:13 AM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1020,3,,A,0.54,JR,1020_3_08_25_2021_13_50.xls,470.3506,24.6877623,,Week6,NA,1:50 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,3,,A,0.54,sas,1020_3_09_28_2021_11_15.xls,746.4972,39.182145,,FinalTesting,NA,11:15 AM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1020,4,,A,0.54,JR,1020_4_08_25_2021_13_52.xls,410.1835,21.5297115,,Week6,NA,1:52 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,4,,A,0.54,sas,1020_4_09_28_2021_11_17.xls,695.354,36.4977408,,FinalTesting,NA,11:17 AM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1020,5,,A,0.54,JR,1020_5_08_25_2021_13_54.xls,230.8628,12.1175266,,Week6,NA,1:54 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,5,,A,0.54,sas,1020_5_09_28_2021_11_19.xls,82.453908,4.32784072,,FinalTesting,NA,11:19 AM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1020,6,,A,0.54,JR,1020_6_08_25_2021_13_56.xls,677.5219,35.5617695,,Week6,NA,1:56 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,6,,A,0.54,sas,1020_6_09_28_2021_11_21.xls,948.3212,49.7754831,,FinalTesting,NA,11:21 AM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1020,7,,A,0.54,JR,1020_7_08_25_2021_13_58.xls,933.9582,49.021598,,Week6,NA,1:58 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,7,,A,0.54,sas,1020_7_09_28_2021_11_23.xls,965.7724,50.6914617,,FinalTesting,NA,11:23 AM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,8,,A,0.54,sas,1020_8_09_28_2021_11_25.xls,868.5912,45.5906149,,FinalTesting,NA,11:25 AM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,9,,A,0.54,sas,1020_9_09_28_2021_11_28.xls,887.7024,46.5937236,,FinalTesting,NA,11:28 AM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,10,,A,0.54,sas,1020_10_09_28_2021_11_29.xls,44.12892,2.31623875,,FinalTesting,NA,11:29 AM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,10,,A,0.54,sas,1020_10_09_28_2021_12_06.xls,26.7893,1.40611678,,FinalTesting,NA,12:06 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,11,,A,0.54,sas,1020_11_09_28_2021_12_08.xls,26.7893,1.40611678,,FinalTesting,NA,12:08 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,11,,A,0.54,sas,1020_11_09_28_2021_12_06.xls,26.7893,1.40611678,,FinalTesting,NA,12:06 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,11,,A,0.54,sas,1020_11_09_28_2021_11_35.xls,720.0095,37.7918586,,FinalTesting,NA,11:35 AM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,12,,A,0.54,sas,1020_12_09_28_2021_12_12.xls,1068.9437,56.1067169,,FinalTesting,NA,12:12 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,13,,A,0.54,sas,1020_13_09_28_2021_12_14.xls,685.4582,35.97833,,FinalTesting,NA,12:14 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1020,14,,A,0.54,sas,1020_14_09_28_2021_12_16.xls,1206.0185,63.301499,,FinalTesting,NA,12:16 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1023,1,,A,0.54,JR,1023_1_08_19_2021_13_25.xls,836.9257,43.9285561,,Week5,NA,1:25 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1023,1,,A,0.54,sas,1023_1_09_28_2021_10_29.xls,1077.9327,56.5785316,,FinalTesting,NA,10:29 AM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1023,2,,A,0.54,JR,1023_2_08_19_2021_13_26.xls,34.56257,1.81412017,,Week5,NA,1:26 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1023,2,,A,0.54,sas,1023_2_09_28_2021_10_42.xls,52.21035,2.74041685,,FinalTesting,NA,10:42 AM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1023,3,,A,0.54,JR,1023_3_08_19_2021_13_28.xls,194.5415,10.2110943,,Week5,NA,1:28 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1023,3,,A,0.54,sas,1023_3_09_28_2021_10_44.xls,812.0047,42.6205027,,FinalTesting,NA,10:44 AM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1023,4,,A,0.54,JR,1023_4_08_19_2021_13_30.xls,321.6865,16.884681,,Week5,NA,1:30 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1023,4,,A,0.54,sas,1023_4_09_28_2021_10_46.xls,1059.792,55.6263625,,FinalTesting,NA,10:46 AM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1023,5,,A,0.54,JR,1023_5_08_19_2021_13_32.xls,39.3626,2.06606415,,Week5,NA,1:32 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1023,5,,A,0.54,sas,1023_5_09_28_2021_10_48.xls,108.702312,5.70556695,,FinalTesting,NA,10:48 AM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1023,6,,A,0.54,JR,1023_6_08_19_2021_13_34.xls,244.521,12.8344182,,Week5,NA,1:34 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1023,6,,A,0.54,sas,1023_6_09_28_2021_10_50.xls,943.4842,49.5215987,,FinalTesting,NA,10:50 AM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1023,7,,A,0.54,sas,1023_7_09_28_2021_10_52.xls,1150.616,60.3935326,,FinalTesting,NA,10:52 AM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1023,8,,A,0.54,sas,1023_8_09_28_2021_10_54.xls,1088.096,57.1119828,,FinalTesting,NA,10:54 AM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1023,9,,A,0.54,sas,1023_9_09_28_2021_10_56.xls,71.07954,3.7308229,,FinalTesting,NA,10:56 AM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1023,10,,A,0.54,sas,1023_10_09_28_2021_11_06.xls,986.3256,51.7702581,,FinalTesting,NA,11:06 AM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1023,11,,A,0.54,sas,1023_11_09_28_2021_11_09.xls,1025.7599,53.8400856,,FinalTesting,NA,11:09 AM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1025,1,,A,0.54,JR,1025_1_09_22_2021_14_13.xls,974.2802,51.1380191,,Week10,NA,2:13 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,1,,A,0.54,sas,1025_1_09_28_2021_13_48.xls,841.9495,44.1922454,,FinalTesting,NA,1:48 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1025,2,,A,0.54,JR,1025_2_09_22_2021_14_15.xls,139.689331,7.33201361,,Week10,NA,2:15 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,2,,A,0.54,sas,1025_2_09_28_2021_13_49.xls,74.00814,3.88453925,,FinalTesting,NA,1:49 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1025,3,,A,0.54,JR,1025_3_09_22_2021_14_18.xls,1063.6441,55.8285515,,Week10,NA,2:18 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,3,,A,0.54,sas,1025_3_09_28_2021_13_51.xls,1072.253,56.2804155,,FinalTesting,NA,1:51 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1025,4,,A,0.54,JR,1025_4_09_22_2021_14_22.xls,333.6779,17.5140856,,Week10,NA,2:22 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,4,,A,0.54,sas,1025_4_09_28_2021_13_53.xls,217.3329,11.4073693,,FinalTesting,NA,1:53 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1025,5,,A,0.54,JR,1025_5_09_22_2021_14_24.xls,490.3487,25.7374226,,Week10,NA,2:24 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,5,,A,0.54,sas,1025_5_09_28_2021_13_55.xls,405.9098,21.3053936,,FinalTesting,NA,1:55 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1025,6,,A,0.54,JR,1025_6_09_22_2021_14_26.xls,922.8555,48.4388395,,Week10,NA,2:26 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,6,,A,0.54,sas,1025_6_09_28_2021_13_57.xls,955.3834,50.1461639,,FinalTesting,NA,1:57 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1025,7,,A,0.54,JR,1025_7_09_22_2021_14_28.xls,202.98775,10.654421,,Week10,NA,2:28 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,7,,A,0.54,sas,1025_7_09_28_2021_13_59.xls,55.177431,2.896153,,FinalTesting,NA,1:59 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,8,,A,0.54,sas,1025_8_09_28_2021_14_01.xls,1057.485,55.5052727,,FinalTesting,NA,2:01 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,9,,A,0.54,sas,1025_9_09_28_2021_14_02.xls,331.7928,17.4151405,,FinalTesting,NA,2:02 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,10,,A,0.54,sas,1025_10_09_28_2021_14_04.xls,1027.301,53.9209749,,FinalTesting,NA,2:04 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,11,,A,0.54,sas,1025_11_09_28_2021_14_07.xls,611.3254,32.0872476,,FinalTesting,NA,2:07 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,12,,A,0.54,sas,1025_12_09_28_2021_14_08.xls,631.2844,33.1348556,,FinalTesting,NA,2:08 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1025,13,,A,0.54,sas,1025_13_09_28_2021_14_11.xls,1232.2359,64.6775979,,FinalTesting,NA,2:11 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1028,1,,A,0.54,JR,1028_1_07_28_2021_13_55.xls,97.91075,5.13913945,,Week2,NA,1:55 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,1,,A,0.54,sas,1028_1_09_28_2021_14_13.xls,922.0816,48.398219,,FinalTesting,NA,2:13 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1028,2,,A,0.54,JR,1028_2_07_28_2021_13_58.xls,403.60213,21.1842686,,Week2,NA,1:58 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,2,,A,0.54,sas,1028_2_09_28_2021_14_15.xls,727.0755,38.1627388,,FinalTesting,NA,2:15 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1028,3,,A,0.54,JR,1028_3_07_28_2021_14_00.xls,417.39439,21.9081967,,Week2,NA,2:00 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,3,,A,0.54,sas,1028_3_09_28_2021_14_17.xls,899.6683,47.2217897,,FinalTesting,NA,2:17 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1028,4,,A,0.54,JR,1028_4_07_28_2021_14_02.xls,399.86144,20.9879273,,Week2,NA,2:02 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,4,,A,0.54,sas,1028_4_09_28_2021_14_19.xls,667.0971,35.0145926,,FinalTesting,NA,2:19 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1028,5,,A,0.54,JR,1028_5_07_28_2021_14_04.xls,315.4329,16.5564421,,Week2,NA,2:04 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,5,,A,0.54,sas,1028_5_09_28_2021_14_21.xls,635.4816,33.3551582,,FinalTesting,NA,2:21 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1028,6,,A,0.54,JR,1028_6_07_28_2021_14_06.xls,245.7836,12.9006896,,Week2,NA,2:06 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,6,,A,0.54,sas,1028_6_09_28_2021_14_23.xls,697.4631,36.6084432,,FinalTesting,NA,2:23 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1028,7,,A,0.54,JR,1028_7_07_28_2021_14_08.xls,201.91749,10.5982452,,Week2,NA,2:08 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,7,,A,0.54,sas,1028_7_09_28_2021_14_25.xls,686.5471,36.0354842,,FinalTesting,NA,2:25 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,8,,A,0.54,sas,1028_8_09_28_2021_14_27.xls,319.2598,16.7573084,,FinalTesting,NA,2:27 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,9,,A,0.54,sas,1028_9_09_28_2021_14_36.xls,367.7889,19.3045038,,FinalTesting,NA,2:36 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,10,,A,0.54,sas,1028_10_09_28_2021_14_38.xls,501.5157,26.3235561,,FinalTesting,NA,2:38 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,11,,A,0.54,sas,1028_11_09_28_2021_14_41.xls,501.3735,26.3160923,,FinalTesting,NA,2:41 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,12,,A,0.54,sas,1028_12_09_28_2021_14_43.xls,588.8899,30.9096531,,FinalTesting,NA,2:43 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,13,,A,0.54,sas,1028_13_09_28_2021_14_46.xls,774.6205,40.6582808,,FinalTesting,NA,2:46 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1028,14,,A,0.54,sas,1028_14_09_28_2021_14_48.xls,1166.2735,61.2153635,,FinalTesting,NA,2:48 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,1029,1,,1,0.54,JR,1029_1_07_21_2021_13_39.xls,22.93019,1.20355981,,Week1,NA,1:39 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1029,1,,A,0.54,JR,1029_1_07_28_2021_13_37.xls,58.52329,3.07177045,,Week2,NA,1:37 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,1029,1,,A,0.54,JR,1029_1_08_03_2021_14_00.xls,107.98563,5.66794975,,Week3,NA,2:00 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,1029,1,,A,0.54,JR,1029_1_08_11_2021_13_04.xls,109.50611,5.7477567,,Week4,NA,1:04 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1029,1,,A,0.54,JR,1029_1_08_19_2021_13_07.xls,97.17263,5.100397,,Week5,NA,1:07 PM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1029,1,,A,0.54,JR,1029_1_08_25_2021_13_28.xls,300.9032,15.7938072,,Week6,NA,1:28 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,1029,1,,A,0.54,JR,1029_1_09_10_2021_13_40.xls,244.9335,12.8560695,,Week8,NA,1:40 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,1029,1,,A,0.54,JR,1029_1_09_15_2021_13_11.xls,529.351,27.7845753,,Week9,NA,1:11 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1029,1,,A,0.54,JR,1029_1_09_22_2021_13_50.xls,518.0666,27.1922797,,Week10,NA,1:50 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1029,1,,A,0.54,sas,1029_1_09_28_2021_14_50.xls,299.4708,15.7186234,,FinalTesting,NA,2:50 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,1029,2,,1,0.54,JR,1029_2_07_21_2021_13_41.xls,477.38059,25.0567524,,Week1,NA,1:41 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1029,2,,A,0.54,JR,1029_2_07_28_2021_13_39.xls,555.5978,29.1622173,,Week2,NA,1:39 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,1029,2,,A,0.54,JR,1029_2_08_03_2021_14_02.xls,879.6545,46.1713054,,Week3,NA,2:02 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,1029,2,,A,0.54,JR,1029_2_08_11_2021_13_07.xls,926.1956,48.6141547,,Week4,NA,1:07 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1029,2,,A,0.54,JR,1029_2_08_19_2021_13_09.xls,924.2256,48.5107533,,Week5,NA,1:09 PM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1029,2,,A,0.54,JR,1029_2_08_25_2021_13_29.xls,1061.534,55.7177966,,Week6,NA,1:29 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,1029,2,,A,0.54,JR,1029_2_09_10_2021_13_42.xls,858.4311,45.0573316,,Week8,NA,1:42 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,1029,2,,A,0.54,JR,1029_2_09_15_2021_13_14.xls,1093.7526,57.4088865,,Week9,NA,1:14 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1029,2,,A,0.54,JR,1029_2_09_22_2021_13_52.xls,1022.5981,53.6741291,,Week10,NA,1:52 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1029,2,,A,0.54,sas,1029_2_09_28_2021_14_52.xls,943.7727,49.5367415,,FinalTesting,NA,2:52 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,1029,3,,1,0.54,JR,1029_3_07_21_2021_13_44.xls,25.55869,1.34152452,,Week1,NA,1:44 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1029,3,,A,0.54,JR,1029_3_07_28_2021_13_41.xls,29.16281,1.53069757,,Week2,NA,1:41 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,1029,3,,A,0.54,JR,1029_3_08_03_2021_14_04.xls,46.20862,2.42539805,,Week3,NA,2:04 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,1029,3,,A,0.54,JR,1029_3_08_11_2021_13_09.xls,48.06774,2.52297954,,Week4,NA,1:09 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1029,3,,A,0.54,JR,1029_3_08_19_2021_13_11.xls,69.12498,3.62823195,,Week5,NA,1:11 PM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1029,3,,A,0.54,JR,1029_3_08_25_2021_13_31.xls,107.13935,5.6235302,,Week6,NA,1:31 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,1029,3,,A,0.54,JR,1029_3_09_10_2021_13_44.xls,57.26898,3.00593422,,Week8,NA,1:44 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,1029,3,,A,0.54,JR,1029_3_09_15_2021_13_16.xls,104.7339,5.49727294,,Week9,NA,1:16 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1029,3,,A,0.54,JR,1029_3_09_22_2021_13_54.xls,56.07359,2.94319059,,Week10,NA,1:54 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1029,3,,A,0.54,sas,1029_3_09_28_2021_14_54.xls,55.08446,2.89127314,,FinalTesting,NA,2:54 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,1029,4,,1,0.54,JR,1029_4_07_21_2021_13_46.xls,378.3668,19.8597166,,Week1,NA,1:46 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1029,4,,A,0.54,JR,1029_4_07_28_2021_13_43.xls,530.65253,27.85289,,Week2,NA,1:43 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,1029,4,,A,0.54,JR,1029_4_08_03_2021_14_06.xls,878.4,46.1054592,,Week3,NA,2:06 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,1029,4,,A,0.54,JR,1029_4_08_11_2021_13_11.xls,977.5105,51.3075711,,Week4,NA,1:11 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1029,4,,A,0.54,JR,1029_4_08_19_2021_13_13.xls,782.5479,41.0743742,,Week5,NA,1:13 PM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1029,4,,A,0.54,JR,1029_4_08_25_2021_13_33.xls,1130.8956,59.3584483,,Week6,NA,1:33 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,1029,4,,A,0.54,JR,1029_4_09_10_2021_13_48.xls,977.8427,51.3250076,,Week8,NA,1:48 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,1029,4,,A,0.54,JR,1029_4_09_15_2021_13_18.xls,809.3436,42.4808269,,Week9,NA,1:18 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1029,4,,A,0.54,JR,1029_4_09_22_2021_13_56.xls,1040.6941,54.6239519,,Week10,NA,1:56 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1029,4,,A,0.54,sas,1029_4_09_28_2021_14_56.xls,1039.848,54.5795418,,FinalTesting,NA,2:56 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,1029,5,,1,0.54,JR,1029_5_07_21_2021_13_48.xls,484.622,25.4368395,,Week1,NA,1:48 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1029,5,,A,0.54,JR,1029_5_07_28_2021_13_45.xls,584.5395,30.6813093,,Week2,NA,1:45 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,1029,5,,A,0.54,JR,1029_5_08_03_2021_14_08.xls,902.1951,47.3544164,,Week3,NA,2:08 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,1029,5,,A,0.54,JR,1029_5_08_11_2021_13_13.xls,1032.508,54.1942799,,Week4,NA,1:13 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1029,5,,A,0.54,JR,1029_5_08_19_2021_13_15.xls,945.4968,49.627236,,Week5,NA,1:15 PM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1029,5,,A,0.54,JR,1029_5_08_25_2021_13_35.xls,1088.1423,57.114413,,Week6,NA,1:35 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,1029,5,,A,0.54,JR,1029_5_09_10_2021_13_50.xls,882.9354,46.3435133,,Week8,NA,1:50 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,1029,5,,A,0.54,JR,1029_5_09_15_2021_13_21.xls,984.1712,51.6571779,,Week9,NA,1:21 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1029,5,,A,0.54,JR,1029_5_09_22_2021_13_59.xls,749.3351,39.3311007,,Week10,NA,1:59 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1029,5,,A,0.54,sas,1029_5_09_28_2021_14_58.xls,1153.2745,60.533072,,FinalTesting,NA,2:58 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,1029,6,,1,0.54,JR,1029_6_07_21_2021_13_50.xls,272.7259,14.314837,,Week1,NA,1:50 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1029,6,,A,0.54,JR,1029_6_07_28_2021_13_48.xls,515.04937,27.0339113,,Week2,NA,1:48 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,1029,6,,A,0.54,JR,1029_6_08_03_2021_14_10.xls,762.7176,40.0335214,,Week3,NA,2:10 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,1029,6,,A,0.54,JR,1029_6_08_11_2021_13_15.xls,897.1391,47.0890371,,Week4,NA,1:15 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1029,6,,A,0.54,JR,1029_6_08_19_2021_13_17.xls,590.5391,30.9962163,,Week5,NA,1:17 PM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1029,6,,A,0.54,JR,1029_6_08_25_2021_13_38.xls,1092.1465,57.3245855,,Week6,NA,1:38 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,1029,6,,A,0.54,JR,1029_6_09_10_2021_13_53.xls,897.6226,47.114415,,Week8,NA,1:53 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,1029,6,,A,0.54,JR,1029_6_09_15_2021_13_23.xls,892.7985,46.8612077,,Week9,NA,1:23 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1029,6,,A,0.54,JR,1029_6_09_22_2021_14_01.xls,1010.4501,53.0365048,,Week10,NA,2:01 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1029,6,,A,0.54,sas,1029_6_09_28_2021_15_00.xls,845.6179,44.3847923,,FinalTesting,NA,3:00 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,1029,7,,1,0.54,JR,1029_7_07_21_2021_13_52.xls,294.17249,15.4405257,,Week1,NA,1:52 PM
BMMB,2021,7/28/21,"Newark, DE",CML258,Maize,1029,7,,A,0.54,JR,1029_7_07_28_2021_13_50.xls,521.62117,27.378852,,Week2,NA,1:50 PM
BMMB,2021,8/3/21,"Newark, DE",CML258,Maize,1029,7,,A,0.54,JR,1029_7_08_03_2021_14_12.xls,730.6095,38.3482314,,Week3,NA,2:12 PM
BMMB,2021,8/11/21,"Newark, DE",CML258,Maize,1029,7,,A,0.54,JR,1029_7_08_11_2021_13_17.xls,891.9713,46.8177896,,Week4,NA,1:17 PM
BMMB,2021,8/19/21,"Newark, DE",CML258,Maize,1029,7,,A,0.54,JR,1029_7_08_19_2021_13_19.xls,692.341,36.3395944,,Week5,NA,1:19 PM
BMMB,2021,8/25/21,"Newark, DE",CML258,Maize,1029,7,,A,0.54,JR,1029_7_08_25_2021_13_40.xls,1041.209,54.650978,,Week6,NA,1:40 PM
BMMB,2021,9/10/21,"Newark, DE",CML258,Maize,1029,7,,A,0.54,JR,1029_7_09_10_2021_13_55.xls,939.9774,49.3375338,,Week8,NA,1:55 PM
BMMB,2021,9/15/21,"Newark, DE",CML258,Maize,1029,7,,A,0.54,JR,1029_7_09_15_2021_13_25.xls,992.8531,52.1128735,,Week9,NA,1:25 PM
BMMB,2021,9/22/21,"Newark, DE",CML258,Maize,1029,7,,A,0.54,JR,1029_7_09_22_2021_14_03.xls,964.2415,50.6111079,,Week10,NA,2:03 PM
BMMB,2021,9/28/21,"Newark, DE",CML258,Maize,1029,7,,A,0.54,sas,1029_7_09_28_2021_15_02.xls,929.060141,48.7645087,,FinalTesting,NA,3:02 PM
BMMB,2021,7/21/21,"Newark, DE",CML258,Maize,1029,8,,1,0.54,JR,1029_8_07_21_2021_13_54.xls,111.681,5.86191233,,Week1,NA,1:54 PM
